CLIENTNUM,Attrition_Flag,Churn_Probability,Customer_Value,Total_Trans_Amt,Total_Trans_Ct,Total_Revolving_Bal,Credit_Limit,Avg_Utilization_Ratio,Months_Inactive_12_mon,Recommended_Action,Optimal_Action,Expected_Incremental_Profit,Intervention_Cost,Expected_ROI,Churn_Risk,Customer_Value_Tier
711929058,Existing Customer,0.0006,0.2471,2157,49,1209,25618.0,0.047,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
770781558,Existing Customer,0.0267,0.4469,1914,31,2517,3230.0,0.779,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
790048158,Existing Customer,0.0085,0.3672,2632,54,1865,8881.0,0.21,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
721258158,Existing Customer,0.0547,0.301,2429,63,1491,11037.0,0.135,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
786480183,Existing Customer,0.0039,0.104,3626,69,0,16763.0,0.0,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
721378008,Existing Customer,0.0017,0.3059,2718,71,1461,2621.0,0.557,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
786566733,Existing Customer,0.0097,0.2977,3764,64,1190,4939.0,0.241,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
794551383,Existing Customer,0.0031,0.3279,4535,75,1218,4419.0,0.276,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
820981383,Existing Customer,0.0164,0.3264,1739,42,1796,9235.0,0.194,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
713366583,Existing Customer,0.0034,0.2977,1405,40,1685,3055.0,0.552,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
767311008,Existing Customer,0.0075,0.158,1576,41,770,19412.0,0.04,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
716624133,Existing Customer,0.0036,0.322,1205,19,1880,12786.0,0.147,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712727283,Existing Customer,0.0039,0.2284,1281,28,1275,4666.0,0.273,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
716059608,Existing Customer,0.0038,0.3315,3277,67,1505,4894.0,0.308,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
708292833,Existing Customer,0.0227,0.2736,2754,60,1250,27389.0,0.046,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
720013083,Existing Customer,0.0013,0.2186,3265,74,797,2132.0,0.374,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
710540883,Existing Customer,0.0169,0.0647,2449,67,0,6590.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
709212183,Existing Customer,0.0396,0.2711,1634,53,1470,3176.0,0.463,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713424108,Existing Customer,0.0368,0.4428,2591,57,2349,4288.0,0.548,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
718476033,Existing Customer,0.6844,0.4388,2444,49,2355,20130.0,0.117,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Medium
815001108,Existing Customer,0.0019,0.3709,3598,67,1685,5945.0,0.283,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
709802208,Existing Customer,0.0211,0.0781,2849,61,0,3350.0,0.0,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713445183,Existing Customer,0.0011,0.3688,2794,58,1841,4008.0,0.459,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
717310458,Existing Customer,0.0124,0.2309,2960,65,938,5780.0,0.162,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
789158433,Existing Customer,0.0243,0.3465,2922,53,1674,2497.0,0.67,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
788761608,Existing Customer,0.0264,0.4319,2564,57,2286,10286.0,0.222,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
709916058,Existing Customer,0.0937,0.3812,1631,40,2163,2347.0,0.922,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
789804933,Existing Customer,0.0038,0.2641,2536,69,1236,23125.0,0.053,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
780070833,Existing Customer,0.0082,0.437,1617,29,2517,3034.0,0.83,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
772776033,Existing Customer,0.0452,0.3559,2249,47,1874,7081.0,0.265,4,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
719804208,Existing Customer,0.0098,0.3452,1933,48,1873,6824.0,0.274,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
715077483,Existing Customer,0.0297,0.1808,2250,40,772,1438.3,0.537,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
717000858,Existing Customer,0.0814,0.3351,2274,52,1738,2683.0,0.648,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
792402483,Existing Customer,0.0007,0.2818,4263,70,985,12280.0,0.08,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
712973733,Existing Customer,0.0195,0.2647,1393,38,1480,14607.0,0.101,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
813213558,Existing Customer,0.0017,0.3402,3709,64,1469,2267.0,0.648,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
718215033,Existing Customer,0.0304,0.3889,1401,30,2260,2556.0,0.884,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
717207408,Existing Customer,0.0119,0.1888,2995,60,666,12512.0,0.053,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
711426033,Existing Customer,0.0027,0.2604,3806,65,946,11332.0,0.083,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
719233833,Existing Customer,0.2683,0.1315,1944,55,526,3073.0,0.171,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
716864733,Existing Customer,0.0461,0.4111,1805,46,2315,34516.0,0.067,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
821168733,Existing Customer,0.0184,0.4082,1783,33,2301,5323.0,0.432,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
710135058,Existing Customer,0.0021,0.273,1543,34,1501,9078.0,0.165,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
720228708,Existing Customer,0.0101,0.2405,1302,27,1347,27029.0,0.05,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
718618458,Existing Customer,0.0004,0.3354,4345,72,1305,9859.0,0.132,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
719470458,Attrited Customer,0.908,0.0584,1102,27,243,4026.0,0.06,4,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
719587158,Existing Customer,0.0027,0.3545,2565,72,1799,2608.0,0.69,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
715499808,Existing Customer,0.0028,0.4278,1342,26,2517,3552.0,0.709,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
718589133,Existing Customer,0.0116,0.318,2328,62,1619,4613.0,0.351,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
789235383,Existing Customer,0.0009,0.3571,2119,52,1909,10386.0,0.184,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
773364483,Existing Customer,0.0037,0.2529,1906,39,1298,34516.0,0.038,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713548158,Existing Customer,0.0498,0.3174,2349,41,1611,2657.0,0.606,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
720264783,Existing Customer,0.0029,0.2417,1433,34,1327,5031.0,0.264,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
715319958,Attrited Customer,0.0175,0.1518,1312,32,787,34516.0,0.023,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
710528583,Existing Customer,0.1364,0.1874,2148,40,835,1612.0,0.518,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
809990883,Existing Customer,0.0182,0.3328,2038,64,1773,2423.0,0.732,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
714412308,Attrited Customer,0.9906,0.0136,916,18,0,7140.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
772303458,Existing Customer,0.0285,0.1806,1407,44,948,3377.0,0.281,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
721243083,Attrited Customer,0.6096,0.4053,1187,40,2408,34516.0,0.07,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Medium
711990933,Existing Customer,0.0244,0.0929,3292,62,0,2295.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
819977058,Existing Customer,0.0018,0.3428,3432,71,1543,3150.0,0.49,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
721467258,Existing Customer,0.0058,0.2148,1541,33,1135,2165.0,0.524,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
719976558,Existing Customer,0.0101,0.294,1881,49,1562,4249.0,0.368,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
718824783,Existing Customer,0.0843,0.277,1986,50,1433,2966.0,0.483,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713303733,Existing Customer,0.0125,0.1534,1564,33,744,1612.0,0.462,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
711129483,Existing Customer,0.0002,0.3371,3447,72,1504,14593.0,0.103,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
779618433,Existing Customer,0.001,0.3773,4428,82,1551,8327.0,0.186,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
797757333,Existing Customer,0.0001,0.3726,4149,86,1580,34516.0,0.046,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
814497483,Existing Customer,0.0016,0.2584,1618,47,1393,6479.0,0.215,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
709623483,Existing Customer,0.0018,0.2593,1281,36,1470,18442.0,0.08,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
709056558,Existing Customer,0.3263,0.4495,1994,41,2517,2800.0,0.899,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Medium
708238833,Existing Customer,0.0123,0.3813,1387,30,2215,3032.0,0.731,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
813261408,Existing Customer,0.0059,0.3106,3446,58,1338,2151.0,0.622,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
720424608,Existing Customer,0.0012,0.2,1341,37,1084,24073.0,0.045,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
798022683,Attrited Customer,0.9819,0.1177,2508,44,321,25517.0,0.013,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
769756983,Existing Customer,0.0018,0.421,2520,61,2227,7709.0,0.289,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712674183,Existing Customer,0.1524,0.3718,1271,36,2180,4065.0,0.536,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
708900408,Existing Customer,0.0004,0.3671,4370,83,1499,13169.0,0.114,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
713625483,Existing Customer,0.0177,0.4306,1469,29,2508,11811.0,0.212,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
716869458,Existing Customer,0.0235,0.17,2251,63,704,7440.0,0.095,6,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
788723133,Existing Customer,0.1343,0.2129,2240,53,976,12714.0,0.077,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
794462133,Existing Customer,0.0107,0.3557,1749,41,1978,3735.0,0.53,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712604133,Existing Customer,0.0756,0.3109,1736,48,1699,25882.0,0.066,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
714397983,Existing Customer,0.0066,0.2854,1942,42,1495,3877.0,0.386,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
788269158,Existing Customer,0.0014,0.3546,2534,78,1806,3280.0,0.551,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
715898058,Existing Customer,0.2225,0.0383,1656,41,0,11023.0,0.0,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
711906033,Existing Customer,0.0025,0.2811,3546,63,1131,6182.0,0.183,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
711367308,Existing Customer,0.0088,0.2586,2614,67,1185,2186.0,0.542,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
790186458,Existing Customer,0.0027,0.1733,1589,30,864,17996.0,0.048,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
712040433,Existing Customer,0.1178,0.4026,2097,57,2200,2306.0,0.954,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
709616958,Existing Customer,0.0011,0.3403,3168,73,1583,26556.0,0.06,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
714633858,Existing Customer,0.0096,0.4531,2102,32,2517,5779.0,0.436,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
794818833,Existing Customer,0.0074,0.402,2661,58,2078,5494.0,0.378,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
711219333,Existing Customer,0.0387,0.4186,2273,49,2264,7571.0,0.299,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
713384508,Existing Customer,0.0016,0.2952,2698,73,1398,2897.0,0.483,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
772514808,Existing Customer,0.0297,0.4383,2315,63,2379,3131.0,0.76,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
710808108,Existing Customer,0.3715,0.4583,2257,54,2517,4274.0,0.589,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Medium
778973658,Existing Customer,0.0109,0.2028,2273,66,906,4980.0,0.182,6,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
712005108,Existing Customer,0.0162,0.3714,1376,44,2155,3156.0,0.683,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
804577833,Existing Customer,0.0008,0.4495,3974,63,2101,6861.0,0.306,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
715028283,Existing Customer,0.1633,0.4745,2836,61,2497,15554.0,0.161,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
789786258,Existing Customer,0.0017,0.358,2118,33,1915,26570.0,0.072,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
715421058,Existing Customer,0.0006,0.2503,3346,69,979,22224.0,0.044,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
797166633,Existing Customer,0.0136,0.3451,2694,61,1713,10606.0,0.162,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
711041508,Existing Customer,0.0164,0.4705,2623,47,2517,5865.0,0.429,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712847208,Existing Customer,0.0085,0.341,1898,50,1854,5369.0,0.345,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
779174133,Existing Customer,0.0279,0.154,1540,30,753,5188.0,0.145,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
715680933,Existing Customer,0.0096,0.3279,3369,55,1463,17742.0,0.082,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
770871708,Existing Customer,0.1501,0.0538,2123,56,0,2591.0,0.0,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
772643058,Existing Customer,0.0031,0.3269,1571,36,1834,2800.0,0.655,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
718199133,Existing Customer,0.0082,0.3928,1519,31,2260,6543.0,0.345,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
721475133,Existing Customer,0.0147,0.2071,2768,70,829,26053.0,0.032,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
766322883,Existing Customer,0.0065,0.2767,2401,71,1344,6316.0,0.213,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
771197433,Existing Customer,0.0213,0.1215,1351,30,588,4658.0,0.126,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
709516458,Existing Customer,0.0282,0.0739,2723,66,0,6476.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
716456808,Existing Customer,0.0071,0.2648,2429,69,1263,8087.0,0.156,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
716819958,Existing Customer,0.015,0.1727,1661,35,845,9033.0,0.094,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
779449308,Existing Customer,0.0046,0.0916,3253,72,0,3206.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
784891458,Existing Customer,0.0054,0.3761,1502,34,2158,28751.0,0.075,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
790004883,Existing Customer,0.0142,0.3452,1352,30,1995,2938.0,0.679,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
770262183,Existing Customer,0.0015,0.3372,2324,67,1741,5715.0,0.305,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
715277583,Existing Customer,0.0435,0.2687,2803,61,1209,2111.0,0.573,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
815510883,Existing Customer,0.0045,0.4316,2576,74,2282,11862.0,0.192,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
713997183,Existing Customer,0.0704,0.4001,2214,56,2160,2791.0,0.774,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
715107033,Existing Customer,0.0017,0.2929,2429,77,1440,6551.0,0.22,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
720706008,Existing Customer,0.0052,0.3866,2679,69,1977,4533.0,0.436,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
710108133,Existing Customer,0.0273,0.2694,1307,39,1528,1854.0,0.824,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
718983333,Existing Customer,0.0066,0.2426,1331,30,1354,6704.0,0.202,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
714030183,Existing Customer,0.0028,0.3292,3259,65,1494,34516.0,0.043,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
710496708,Existing Customer,0.0022,0.3598,4085,65,1513,5489.0,0.276,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
714935883,Existing Customer,0.0035,0.2154,4074,65,607,10619.0,0.057,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
718972758,Existing Customer,0.1568,0.2484,1825,51,1287,2481.0,0.519,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
711827958,Existing Customer,0.0657,0.3305,1032,26,1970,5100.0,0.386,4,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
778724058,Existing Customer,0.0059,0.2313,3982,65,726,5905.0,0.123,4,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
809620833,Existing Customer,0.0824,0.0602,2314,59,0,9293.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
718920708,Existing Customer,0.0029,0.2861,2172,38,1451,5240.0,0.277,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
771051783,Existing Customer,0.0059,0.144,1297,24,741,4182.0,0.177,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
715970133,Existing Customer,0.0004,0.0981,3448,103,0,9857.0,0.0,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
806889633,Existing Customer,0.0012,0.2748,2906,58,1226,20117.0,0.061,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
717338733,Existing Customer,0.0343,0.0765,2801,72,0,6012.0,0.0,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
779223858,Existing Customer,0.0176,0.0723,2675,47,0,6369.0,0.0,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
769980333,Existing Customer,0.0114,0.4259,3023,53,2152,13005.0,0.165,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
716112933,Attrited Customer,0.9967,0.0986,644,15,592,1575.0,0.376,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
788783133,Existing Customer,0.0468,0.2298,1649,29,1207,6679.0,0.181,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
816325533,Existing Customer,0.3753,0.3466,2315,49,1802,6458.0,0.279,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Medium
720113433,Existing Customer,0.1388,0.282,2073,43,1446,20803.0,0.07,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
717233058,Existing Customer,0.006,0.2309,1524,31,1240,5540.0,0.224,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
710233683,Existing Customer,0.0091,0.4158,1526,44,2403,2801.0,0.858,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
778327908,Existing Customer,0.003,0.498,4099,73,2380,2419.0,0.984,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
716400633,Existing Customer,0.2008,0.2784,2057,54,1427,5156.0,0.277,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
787488108,Existing Customer,0.0508,0.3591,1970,51,1953,14228.0,0.137,4,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
771649083,Existing Customer,0.0402,0.1956,1508,30,1021,10257.0,0.1,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
789853533,Attrited Customer,0.7857,0.0176,1037,14,0,3032.0,0.0,1,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
806256333,Attrited Customer,0.9521,0.0922,1786,26,312,1438.3,0.217,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
796336833,Existing Customer,0.0334,0.0704,2619,69,0,32096.0,0.0,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713763633,Existing Customer,0.0224,0.1588,1488,30,794,3014.0,0.263,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
710942358,Existing Customer,0.0011,0.4107,3814,88,1890,5762.0,0.328,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
713974533,Existing Customer,0.0076,0.3577,3127,45,1701,2555.0,0.666,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
787231233,Existing Customer,0.0136,0.3389,2421,63,1731,34516.0,0.05,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
719810583,Existing Customer,0.0011,0.242,1280,34,1361,2140.0,0.636,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
717124983,Existing Customer,0.0649,0.0317,1459,20,0,4760.0,0.0,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
787523283,Existing Customer,0.0027,0.2764,2291,56,1365,26372.0,0.052,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
719493858,Existing Customer,0.019,0.184,2910,63,654,8203.0,0.08,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
709897983,Existing Customer,0.0239,0.2898,1921,26,1527,2655.0,0.575,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
717225258,Existing Customer,0.0238,0.2291,2383,59,1048,13655.0,0.077,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
803148033,Existing Customer,0.0049,0.3439,1599,38,1935,12169.0,0.159,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
779474958,Existing Customer,0.0145,0.3443,2144,58,1823,2956.0,0.617,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712060158,Existing Customer,0.0054,0.3273,2483,59,1645,2598.0,0.633,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
713292933,Existing Customer,0.004,0.1703,2156,64,726,10566.0,0.069,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
710982858,Existing Customer,0.0003,0.4371,2849,67,2259,8232.0,0.274,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
714542058,Existing Customer,0.0014,0.2049,3411,68,680,26365.0,0.026,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
712319058,Existing Customer,0.0249,0.3726,2468,58,1933,4671.0,0.414,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
744483633,Existing Customer,0.013,0.0749,2753,48,0,14869.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
714947883,Existing Customer,0.0311,0.3518,1693,27,1965,2300.0,0.854,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
788776908,Existing Customer,0.0006,0.387,3525,63,1802,2797.0,0.644,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
714802458,Existing Customer,0.0003,0.4386,3580,77,2115,2657.0,0.796,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
721485708,Existing Customer,0.0044,0.3107,1220,36,1806,9149.0,0.197,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
716378658,Existing Customer,0.05,0.2751,1725,41,1476,2629.0,0.561,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713375658,Existing Customer,0.0588,0.0597,2298,67,0,3176.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
717828108,Existing Customer,0.0069,0.4273,1327,31,2517,21875.0,0.115,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
788784258,Existing Customer,0.0069,0.2967,1475,31,1664,3007.0,0.553,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
718875483,Existing Customer,0.0005,0.4102,4491,78,1745,17404.0,0.1,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
811111083,Existing Customer,0.0667,0.4316,1458,39,2517,2863.0,0.879,6,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
715749108,Existing Customer,0.0147,0.476,3205,57,2429,34516.0,0.07,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
780197133,Existing Customer,0.0009,0.3076,3699,67,1266,13919.0,0.091,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
719146008,Attrited Customer,0.2919,0.4206,1126,35,2517,18672.0,0.135,4,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
717727308,Existing Customer,0.0143,0.2205,4740,67,499,4204.0,0.119,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
718445883,Existing Customer,0.0155,0.4325,1617,26,2489,6859.0,0.363,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
795997908,Existing Customer,0.0016,0.3255,3215,56,1480,16050.0,0.092,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
710159658,Existing Customer,0.008,0.227,2436,71,1024,34516.0,0.03,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
716068683,Existing Customer,0.0034,0.3302,3093,77,1535,16766.0,0.092,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
778844433,Existing Customer,0.0011,0.3775,3210,65,1808,20895.0,0.087,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
715161633,Existing Customer,0.0086,0.4854,3068,77,2517,7881.0,0.319,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
